10015,2012,01,01,07,00,AAXX 01071 10015 41118 82210 10081 20076 30024 40034 56004 75155 887// 333 55300 20000 30000 88702 91114 91211 96010=
10015,2012,01,01,08,00,AAXX 01081 10015 41116 82309 10082 20077 30028 40038 53004 75155 887// 333 55300 20000 30000 88702 96010=
10015,2012,01,01,09,00,AAXX 01091 10015 21/08 92411 10081 20076 30033 40043 53009 75155 333 20049 3/005 55300 20009 30009 69957 91114 91211 96047 96253=
10015,2012,01,01,10,00,AAXX 01101 10015 41011 82411 10080 20076 30039 40049 53015 75055 887// 333 55300 20079 30078 88701 91113 91211 96010=
10015,2012,01,01,11,00,AAXX 01111 10015 41142 82411 10082 20078 30039 40049 51011 72022 886// 333 55300 20179 30178 88702 91115 91212 96010=
10015,2012,01,01,12,00,AAXX 01121 10015 01145 72307 10080 20075 30036 40046 50003 69951 71054 82612 333 31/// 55300 20335 30334 69907 82702 86462 87075 91115 91212 96453=
10015,2012,01,01,13,00,AAXX 01131 10015 42359 72208 10084 20078 30039 40049 55000 82632 333 55304 20497 30414 82709 83365 87075=
10015,2012,01,01,14,00,AAXX 01141 10015 41257 72209 10081 20074 30035 40045 58004 71022 876// 333 55301 20330 30305 87706=
10015,2012,01,01,15,00,AAXX 01151 10015 32359 82109 10082 20075 30032 40042 58004 85532 333 55300 20107 30107 82708 83620 87075=
10015,2012,01,01,16,00,AAXX 01161 10015 42460 82109 10084 20075 30028 40038 57011 878// 333 55300 20006 30006 83816 87647=
10015,2012,01,01,17,00,AAXX 01171 10015 41456 81908 10082 20074 30022 40032 58013 76022 877// 333 55300 20000 30000 87710 96010=
10015,2012,01,01,18,00,AAXX 01181 10015 01350 81908 10084 20076 30015 40025 58017 69952 72162 876// 222// 02063 333 10088 20078 31008 55300 20000 30000 69907 87707 96010=
10015,2012,01,01,19,00,AAXX 01191 10015 41345 81807 10082 20075 30003 40013 58025 71022 886// 333 55300 20000 30000 83709 87713=
10015,2012,01,01,20,00,AAXX 01201 10015 41627 81808 10084 20078 39994 40004 58028 76362 8252/ 333 55300 20000 30000 82635 88556 96010=
10015,2012,01,01,21,00,AAXX 01211 10015 21635 82106 10082 20076 39979 49989 58036 76362 8252/ 333 55300 20000 30000 60037 82638 88546 96010=
10015,2012,01,01,22,00,AAXX 01221 10015 41456 82103 10079 20073 39969 49979 58034 76166 8452/ 333 55300 20000 30000 82712 83638 88550 96010=
10015,2012,01,01,23,00,AAXX 01231 10015 41145 82504 10078 20072 39965 49975 56029 76366 8272/ 333 55300 20000 30000 82703 88550 96010=
10020,2012,01,01,00,00,AAXX 01001 10020 17001 81806 10053 20053 30016 40048 56012 69911 73065 333 55/// 20157 30137 55300 20000 30000 88/00 91113=
10020,2012,01,01,01,00,AAXX 01011 10020 47001 81807 10053 20053 30005 40037 58016 73033 333 55300 20000 30000 88/00=
10020,2012,01,01,02,00,AAXX 01021 10020 47003 81909 10060 20060 30000 40032 58020 76265 333 55300 20000 30000 88/00=
10020,2012,01,01,03,00,AAXX 01031 10020 27108 72009 10066 20066 39992 40024 56024 74265 333 55300 20000 30000 60027 87/02=
10020,2012,01,01,04,00,AAXX 01041 10020 47114 72110 10073 20073 39984 40016 58021 72365 333 55300 20000 30000 87/01 91114=
10020,2012,01,01,05,00,AAXX 01051 10020 47108 72211 10076 20076 39978 40010 56022 76165 333 55300 20000 30000 87/01 91116 91212=
10020,2012,01,01,06,00,AAXX 01061 10020 07008 72310 10075 20075 39978 40010 56014 60032 75765 333 10076 20035 3/003 55011 55300 20000 30000 69967 70029 87/01 91116 91212=
10020,2012,01,01,07,00,AAXX 01071 10020 47003 82310 10077 20077 39981 40013 55003 75165 333 55300 20000 30000 88/00 91114 91211=
10020,2012,01,01,08,00,AAXX 01081 10020 47009 72308 10078 20078 39985 40017 53007 75165 333 55300 20000 30000 87/00=
10020,2012,01,01,09,00,AAXX 01091 10020 27011 82408 10079 20079 39991 40023 53013 75865 333 20035 3/003 55300 20000 30000 69917 87/00 88/07 91114 91211=
10020,2012,01,01,10,00,AAXX 01101 10020 47007 72309 10078 20078 39994 40026 51013 73065 333 55300 20065 30065 87/00 87/07 91113=
10020,2012,01,01,11,00,AAXX 01111 10020 47356 82309 10080 20080 39995 40027 51010 72030 333 55300 20096 30096 88/06 91113=
10020,2012,01,01,12,00,AAXX 01121 10020 07258 72308 10077 20077 39994 40026 50003 69921 70065 333 55300 20310 30309 69917 81/05 84/11 87/35 91114 91211=
10020,2012,01,01,13,00,AAXX 01131 10020 47/57 /2308 10076 20076 39992 40024 58002 71000 333 55304 20432 30346=
10020,2012,01,01,14,00,AAXX 01141 10020 47103 72310 10076 20076 39996 40028 53001 73030 333 55300 20171 30170 87/01 91113=
10020,2012,01,01,15,00,AAXX 01151 10020 37459 52209 10077 20077 39992 40024 58002 72030 333 55300 20055 30055 81/13 85/65 85/68 91113=
10020,2012,01,01,16,00,AAXX 01161 10020 47250 72209 10074 20074 39993 40025 51001 71000 333 55300 20001 30001 84/03 85/65 87/67 91113=
